qubit_id,epoch_number,t1,t2,readout_error,single_gate_error,two_gate_error,frequency,temperature,noise_drift,drift_rate,backend_status,backend_name,timestamp,version,is_deleted,t1_base,t2_base,frequency_base,readout_base,single_gate_base,qhi,run_id
Q44,5,768.4352554442493,522.1380935219395,0.10054588510772082,0.02448000801143616,0.01015,7.100479024966797,15.019177021544168,-4.005718077734669e-07,-2.2996224222873707,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.550518+00:00,1,False,780.0,530.0,7.1000000000000005,0.09799999999999999,0.024,0.9624922320642529,"Run - Aug 17, 2026 at 21:38:16"
Q45,5,783.2119345382952,531.9892129179701,0.10259588510772082,0.02499000801143616,0.01015,7.150479024966796,15.019177021544168,-4.005718077734669e-07,-2.344019021170425,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.553603+00:00,1,False,795.0,540.0,7.15,0.09999999999999999,0.0245,0.961724232064253,"Run - Aug 17, 2026 at 21:38:16"
Q46,5,797.9886136323411,541.8403323140006,0.10464588510772083,0.02550000801143616,0.01015,7.200479024966797,15.019177021544168,-4.005718077734669e-07,-2.388415620053479,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.556292+00:00,1,False,810.0,550.0,7.200000000000001,0.102,0.025,0.9609562320642528,"Run - Aug 17, 2026 at 21:38:16"
Q47,5,812.7652927263871,551.6914517100313,0.10669588510772082,0.02601000801143616,0.01015,7.250479024966796,15.019177021544168,-4.005718077734669e-07,-2.4328122189364194,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.562604+00:00,1,False,825.0,560.0,7.25,0.104,0.025500000000000002,0.9601882320642529,"Run - Aug 17, 2026 at 21:38:16"
Q48,5,827.541971820433,561.5425711060619,0.10874588510772082,0.02652000801143616,0.01015,7.300479024966797,15.019177021544168,-4.005718077734669e-07,-2.4772088178194736,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.565677+00:00,1,False,840.0,570.0,7.300000000000001,0.106,0.026000000000000002,0.9594202320642529,"Run - Aug 17, 2026 at 21:38:16"
Q49,5,842.3186509144789,571.3936905020926,0.11079588510772083,0.02703000801143616,0.01015,7.350479024966797,15.019177021544168,-4.005718077734669e-07,-2.5216054167025277,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.569857+00:00,1,False,855.0,580.0,7.3500000000000005,0.108,0.026500000000000003,0.9586522320642529,"Run - Aug 17, 2026 at 21:38:16"
Q50,5,857.0953300085249,581.2448098981232,0.11284588510772083,0.02754000801143616,0.01015,7.400479024966796,15.019177021544168,-4.005718077734669e-07,-2.566002015585468,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.571856+00:00,1,False,870.0,590.0,7.4,0.11,0.027000000000000003,0.9578842320642529,"Run - Aug 17, 2026 at 21:38:16"
Q51,5,871.8720091025708,591.0959292941538,0.11489588510772084,0.028050008011436162,0.01015,7.450479024966797,15.019177021544168,-4.005718077734669e-07,-2.6103986144685223,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.573586+00:00,1,False,885.0,600.0,7.450000000000001,0.112,0.027500000000000004,0.957116232064253,"Run - Aug 17, 2026 at 21:38:16"
Q52,5,886.6486881966167,600.9470486901845,0.11694588510772083,0.028560008011436162,0.01015,7.500479024966796,15.019177021544168,-4.005718077734669e-07,-2.6547952133515764,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.576112+00:00,1,False,900.0,610.0,7.5,0.114,0.028000000000000004,0.9563482320642529,"Run - Aug 17, 2026 at 21:38:16"
Q53,5,901.4253672906627,610.7981680862151,0.11899588510772081,0.029070008011436155,0.01015,7.550479024966797,15.019177021544168,-4.005718077734669e-07,-2.699191812234517,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.579364+00:00,1,False,915.0,620.0,7.550000000000001,0.11599999999999999,0.028499999999999998,0.9555802320642529,"Run - Aug 17, 2026 at 21:38:16"
Q54,5,916.2020463847086,620.6492874822457,0.12104588510772082,0.029580008011436155,0.01015,7.600479024966797,15.019177021544168,-4.005718077734669e-07,-2.743588411117571,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.581372+00:00,1,False,930.0,630.0,7.6000000000000005,0.118,0.028999999999999998,0.9548122320642529,"Run - Aug 17, 2026 at 21:38:16"
Q55,5,930.9787254787545,630.5004068782763,0.12309588510772082,0.030090008011436156,0.01015,7.650479024966796,15.019177021544168,-4.005718077734669e-07,-2.787985010000625,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.584367+00:00,1,False,945.0,640.0,7.65,0.12,0.0295,0.9540442320642528,"Run - Aug 17, 2026 at 21:38:16"
Q56,5,945.7554045728006,640.3515262743069,0.12514588510772084,0.030600008011436156,0.01015,7.700479024966797,15.019177021544168,-4.005718077734669e-07,-2.8323816088835656,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.587900+00:00,1,False,960.0,650.0,7.700000000000001,0.122,0.03,0.9532762320642529,"Run - Aug 17, 2026 at 21:38:16"
Q57,5,960.5320836668465,650.2026456703376,0.12719588510772084,0.031110008011436156,0.01015,7.750479024966796,15.019177021544168,-4.005718077734669e-07,-2.8767782077666197,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.589030+00:00,1,False,975.0,660.0,7.75,0.124,0.0305,0.9525082320642531,"Run - Aug 17, 2026 at 21:38:16"
Q58,5,975.3087627608924,660.0537650663682,0.12924588510772084,0.031620008011436156,0.01015,7.800479024966797,15.019177021544168,-4.005718077734669e-07,-2.921174806649674,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.591242+00:00,1,False,990.0,670.0,7.800000000000001,0.126,0.031,0.951740232064253,"Run - Aug 17, 2026 at 21:38:16"
Q59,5,990.0854418549384,669.9048844623989,0.13129588510772083,0.03213000801143615,0.01015,7.850479024966797,15.019177021544168,-4.005718077734669e-07,-2.9655714055326143,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.593365+00:00,1,False,1005.0,680.0,7.8500000000000005,0.128,0.0315,0.9509722320642529,"Run - Aug 17, 2026 at 21:38:16"
Q60,5,1004.8621209489843,679.7560038584295,0.13334588510772083,0.032640008011436156,0.01015,7.900479024966796,15.019177021544168,-4.005718077734669e-07,-3.0099680044156685,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.595837+00:00,1,False,1020.0,690.0,7.9,0.13,0.032,0.9502042320642529,"Run - Aug 17, 2026 at 21:38:16"
Q61,5,1019.6388000430302,689.6071232544601,0.13539588510772085,0.03315000801143615,0.01015,7.950479024966797,15.019177021544168,-4.005718077734669e-07,-3.0543646032987226,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.598163+00:00,1,False,1035.0,700.0,7.950000000000001,0.132,0.0325,0.9494362320642529,"Run - Aug 17, 2026 at 21:38:16"
Q62,5,1034.415479137076,699.4582426504908,0.13744588510772085,0.033660008011436156,0.01015,8.000479024966795,15.019177021544168,-4.005718077734669e-07,-3.0987612021817768,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.600687+00:00,1,False,1050.0,710.0,8.0,0.134,0.033,0.948668232064253,"Run - Aug 17, 2026 at 21:38:16"
Q63,5,1049.192158231122,709.3093620465213,0.13949588510772085,0.03417000801143616,0.01015,8.050479024966796,15.019177021544168,-4.005718077734669e-07,-3.1431578010649446,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.605073+00:00,1,False,1065.0,720.0,8.05,0.136,0.0335,0.9479002320642529,"Run - Aug 17, 2026 at 21:38:16"
Q64,5,1063.9688373251681,719.1604814425519,0.14154588510772084,0.034680008011436156,0.01015,8.100479024966797,15.019177021544168,-4.005718077734669e-07,-3.1875543999476577,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.606093+00:00,1,False,1080.0,730.0,8.100000000000001,0.138,0.034,0.947132232064253,"Run - Aug 17, 2026 at 21:38:16"
Q65,5,1078.745516419214,729.0116008385826,0.14359588510772084,0.03519000801143616,0.01015,8.150479024966796,15.019177021544168,-4.005718077734669e-07,-3.2319509988308255,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.609345+00:00,1,False,1095.0,740.0,8.15,0.14,0.0345,0.9463642320642529,"Run - Aug 17, 2026 at 21:38:16"
Q66,5,1093.52219551326,738.8627202346132,0.14564588510772086,0.035700008011436156,0.01015,8.200479024966796,15.019177021544168,-4.005718077734669e-07,-3.276347597713766,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.613673+00:00,1,False,1110.0,750.0,8.200000000000001,0.14200000000000002,0.035,0.9455962320642529,"Run - Aug 17, 2026 at 21:38:16"
Q67,5,1108.2988746073058,748.7138396306439,0.14769588510772086,0.03621000801143616,0.01015,8.250479024966795,15.019177021544168,-4.005718077734669e-07,-3.3207441965969338,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.617090+00:00,1,False,1125.0,760.0,8.25,0.14400000000000002,0.035500000000000004,0.9448282320642529,"Run - Aug 17, 2026 at 21:38:16"
Q68,5,1123.0755537013517,758.5649590266745,0.14974588510772086,0.036720008011436156,0.01015,8.300479024966796,15.019177021544168,-4.005718077734669e-07,-3.365140795479874,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.619094+00:00,1,False,1140.0,770.0,8.3,0.14600000000000002,0.036000000000000004,0.9440602320642528,"Run - Aug 17, 2026 at 21:38:16"
Q69,5,1137.8522327953976,768.4160784227051,0.15179588510772085,0.03723000801143616,0.01015,8.350479024966797,15.019177021544168,-4.005718077734669e-07,-3.409537394363042,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.623104+00:00,1,False,1155.0,780.0,8.350000000000001,0.14800000000000002,0.036500000000000005,0.943292232064253,"Run - Aug 17, 2026 at 21:38:16"
Q70,5,1152.6289118894438,778.2671978187358,0.15384588510772085,0.037740008011436156,0.01015,8.400479024966796,15.019177021544168,-4.005718077734669e-07,-3.453933993245755,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.627106+00:00,1,False,1170.0,790.0,8.4,0.15000000000000002,0.037000000000000005,0.9425242320642528,"Run - Aug 17, 2026 at 21:38:16"
Q71,5,1167.4055909834897,788.1183172147663,0.15589588510772087,0.03825000801143616,0.01015,8.450479024966796,15.019177021544168,-4.005718077734669e-07,-3.498330592128923,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.629545+00:00,1,False,1185.0,800.0,8.450000000000001,0.15200000000000002,0.037500000000000006,0.9417562320642529,"Run - Aug 17, 2026 at 21:38:16"
Q72,5,1182.1822700775356,797.969436610797,0.15794588510772087,0.03876000801143616,0.01015,8.500479024966795,15.019177021544168,-4.005718077734669e-07,-3.5427271910118634,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.631851+00:00,1,False,1200.0,810.0,8.5,0.15400000000000003,0.038000000000000006,0.9409882320642529,"Run - Aug 17, 2026 at 21:38:16"
Q73,5,1196.9589491715815,807.8205560068276,0.15999588510772084,0.03927000801143615,0.01015,8.550479024966796,15.019177021544168,-4.005718077734669e-07,-3.5871237898950312,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.635008+00:00,1,False,1215.0,820.0,8.55,0.156,0.0385,0.940220232064253,"Run - Aug 17, 2026 at 21:38:16"
Q74,5,1211.7356282656274,817.6716754028582,0.16204588510772083,0.039780008011436156,0.01015,8.600479024966797,15.019177021544168,-4.005718077734669e-07,-3.6315203887779717,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.637590+00:00,1,False,1230.0,830.0,8.600000000000001,0.158,0.039,0.9394522320642529,"Run - Aug 17, 2026 at 21:38:16"
Q75,5,1226.5123073596733,827.5227947988889,0.16409588510772083,0.04029000801143615,0.01015,8.650479024966796,15.019177021544168,-4.005718077734669e-07,-3.6759169876611395,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.638979+00:00,1,False,1245.0,840.0,8.65,0.16,0.0395,0.9386842320642528,"Run - Aug 17, 2026 at 21:38:16"
Q76,5,1241.2889864537192,837.3739141949195,0.16614588510772085,0.040800008011436156,0.01015,8.700479024966796,15.019177021544168,-4.005718077734669e-07,-3.72031358654408,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.641366+00:00,1,False,1260.0,850.0,8.700000000000001,0.162,0.04,0.9379162320642529,"Run - Aug 17, 2026 at 21:38:16"
Q77,5,1256.0656655477653,847.2250335909501,0.16819588510772085,0.04131000801143615,0.01015,8.750479024966795,15.019177021544168,-4.005718077734669e-07,-3.7647101854270204,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.644387+00:00,1,False,1275.0,860.0,8.75,0.164,0.0405,0.9371482320642529,"Run - Aug 17, 2026 at 21:38:16"
Q78,5,1270.8423446418112,857.0761529869808,0.17024588510772085,0.041820008011436156,0.01015,8.800479024966796,15.019177021544168,-4.005718077734669e-07,-3.809106784309961,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.646387+00:00,1,False,1290.0,870.0,8.8,0.166,0.041,0.9363802320642529,"Run - Aug 17, 2026 at 21:38:16"
Q79,5,1285.6190237358571,866.9272723830114,0.17229588510772084,0.04233000801143615,0.01015,8.850479024966797,15.019177021544168,-4.005718077734669e-07,-3.8535033831931287,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.649785+00:00,1,False,1305.0,880.0,8.850000000000001,0.168,0.0415,0.9356122320642529,"Run - Aug 17, 2026 at 21:38:16"
Q80,5,1300.395702829903,876.778391779042,0.17434588510772084,0.042840008011436156,0.01015,8.900479024966796,15.019177021544168,-4.005718077734669e-07,-3.897899982076069,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.651973+00:00,1,False,1320.0,890.0,8.9,0.17,0.042,0.9348442320642529,"Run - Aug 17, 2026 at 21:38:16"
Q81,5,1315.172381923949,886.6295111750726,0.17639588510772086,0.04335000801143616,0.01015,8.950479024966794,15.019177021544168,-4.005718077734669e-07,-3.942296580959237,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.654546+00:00,1,False,1335.0,900.0,8.95,0.17200000000000001,0.0425,0.9340762320642528,"Run - Aug 17, 2026 at 21:38:16"
Q82,5,1329.9490610179948,896.4806305711032,0.17844588510772086,0.043860008011436157,0.01015,9.000479024966795,15.019177021544168,-4.005718077734669e-07,-3.9866931798421774,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.656185+00:00,1,False,1350.0,910.0,9.0,0.17400000000000002,0.043000000000000003,0.9333082320642528,"Run - Aug 17, 2026 at 21:38:16"
Q83,5,1344.725740112041,906.3317499671339,0.18049588510772085,0.04437000801143616,0.01015,9.050479024966796,15.019177021544168,-4.005718077734669e-07,-4.031089778725118,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.657397+00:00,1,False,1365.0,920.0,9.05,0.17600000000000002,0.043500000000000004,0.9325402320642528,"Run - Aug 17, 2026 at 21:38:16"
Q84,5,1359.5024192060869,916.1828693631645,0.18254588510772085,0.04488000801143616,0.01015,9.100479024966797,15.019177021544168,-4.005718077734669e-07,-4.075486377608058,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.659712+00:00,1,False,1380.0,930.0,9.100000000000001,0.17800000000000002,0.044000000000000004,0.9317722320642529,"Run - Aug 17, 2026 at 21:38:16"
Q85,5,1374.2790983001328,926.0339887591952,0.18459588510772085,0.04539000801143616,0.01015,9.150479024966796,15.019177021544168,-4.005718077734669e-07,-4.119882976491226,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.662501+00:00,1,False,1395.0,940.0,9.15,0.18000000000000002,0.044500000000000005,0.931004232064253,"Run - Aug 17, 2026 at 21:38:16"
Q86,5,1389.0557773941787,935.8851081552258,0.18664588510772084,0.04590000801143616,0.01015,9.200479024966794,15.019177021544168,-4.005718077734669e-07,-4.164279575374167,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.664778+00:00,1,False,1410.0,950.0,9.2,0.18200000000000002,0.045000000000000005,0.930236232064253,"Run - Aug 17, 2026 at 21:38:16"
Q87,5,1403.8324564882246,945.7362275512564,0.18869588510772087,0.04641000801143616,0.01015,9.250479024966795,15.019177021544168,-4.005718077734669e-07,-4.208676174257334,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.667095+00:00,1,False,1425.0,960.0,9.25,0.18400000000000002,0.045500000000000006,0.9294682320642529,"Run - Aug 17, 2026 at 21:38:16"
Q88,5,1418.6091355822705,955.587346947287,0.19074588510772084,0.04692000801143616,0.01015,9.300479024966796,15.019177021544168,-4.005718077734669e-07,-4.253072773140275,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.669478+00:00,1,False,1440.0,970.0,9.3,0.186,0.046,0.9287002320642529,"Run - Aug 17, 2026 at 21:38:16"
Q89,5,1433.3858146763166,965.4384663433176,0.19279588510772083,0.04743000801143615,0.01015,9.350479024966797,15.019177021544168,-4.005718077734669e-07,-4.297469372023215,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.671304+00:00,1,False,1455.0,980.0,9.350000000000001,0.188,0.0465,0.9279322320642529,"Run - Aug 17, 2026 at 21:38:16"
Q90,5,1448.1624937703625,975.2895857393482,0.19484588510772083,0.04794000801143616,0.01015,9.400479024966796,15.019177021544168,-4.005718077734669e-07,-4.341865970906156,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.672985+00:00,1,False,1470.0,990.0,9.4,0.19,0.047,0.9271642320642529,"Run - Aug 17, 2026 at 21:38:16"
Q91,5,1462.9391728644084,985.1407051353789,0.19689588510772082,0.04845000801143615,0.01015,9.450479024966794,15.019177021544168,-4.005718077734669e-07,-4.386262569789324,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.674677+00:00,1,False,1485.0,1000.0,9.45,0.192,0.0475,0.9263962320642529,"Run - Aug 17, 2026 at 21:38:16"
Q92,5,1477.7158519584543,994.9918245314095,0.19894588510772085,0.04896000801143616,0.01015,9.500479024966795,15.019177021544168,-4.005718077734669e-07,-4.430659168672264,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.677496+00:00,1,False,1500.0,1010.0,9.5,0.194,0.048,0.9256282320642529,"Run - Aug 17, 2026 at 21:38:16"
Q93,5,1492.4925310525002,1004.8429439274402,0.20099588510772085,0.04947000801143615,0.01015,9.550479024966796,15.019177021544168,-4.005718077734669e-07,-4.475055767555432,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.679774+00:00,1,False,1515.0,1020.0,9.55,0.196,0.0485,0.9248602320642529,"Run - Aug 17, 2026 at 21:38:16"
Q94,5,1507.2692101465461,1014.6940633234708,0.20304588510772084,0.04998000801143616,0.01015,9.600479024966797,15.019177021544168,-4.005718077734669e-07,-4.519452366438372,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.682221+00:00,1,False,1530.0,1030.0,9.600000000000001,0.198,0.049,0.9240922320642528,"Run - Aug 17, 2026 at 21:38:16"
Q95,5,1522.0458892405923,1024.5451827195016,0.20509588510772084,0.050490008011436154,0.01015,9.650479024966796,15.019177021544168,-4.005718077734669e-07,-4.563848965321313,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.683898+00:00,1,False,1545.0,1040.0,9.65,0.2,0.0495,0.923324232064253,"Run - Aug 17, 2026 at 21:38:16"
Q96,5,1536.8225683346382,1034.396302115532,0.20714588510772083,0.05100000801143616,0.01015,9.700479024966796,15.019177021544168,-4.005718077734669e-07,-4.608245564204253,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.685091+00:00,1,False,1560.0,1050.0,9.700000000000001,0.202,0.05,0.9225562320642529,"Run - Aug 17, 2026 at 21:38:16"
Q97,5,1551.599247428684,1044.2474215115628,0.20919588510772086,0.05151000801143616,0.01015,9.750479024966795,15.019177021544168,-4.005718077734669e-07,-4.652642163087421,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.687906+00:00,1,False,1575.0,1060.0,9.75,0.20400000000000001,0.0505,0.9217882320642528,"Run - Aug 17, 2026 at 21:38:16"
Q98,5,1566.37592652273,1054.0985409075934,0.21124588510772085,0.05202000801143616,0.01015,9.800479024966796,15.019177021544168,-4.005718077734669e-07,-4.6970387619703615,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.690454+00:00,1,False,1590.0,1070.0,9.8,0.20600000000000002,0.051000000000000004,0.921020232064253,"Run - Aug 17, 2026 at 21:38:16"
Q99,5,1581.1526056167759,1063.9496603036241,0.21329588510772085,0.05253000801143616,0.01015,9.850479024966797,15.019177021544168,-4.005718077734669e-07,-4.741435360853529,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.693558+00:00,1,False,1605.0,1080.0,9.850000000000001,0.20800000000000002,0.051500000000000004,0.920252232064253,"Run - Aug 17, 2026 at 21:38:16"
Q100,5,1595.9292847108218,1073.8007796996546,0.21534588510772085,0.05304000801143616,0.01015,9.900479024966796,15.019177021544168,-4.005718077734669e-07,-4.78583195973647,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.695571+00:00,1,False,1620.0,1090.0,9.9,0.21000000000000002,0.052000000000000005,0.9194842320642529,"Run - Aug 17, 2026 at 21:38:16"
Q101,5,1610.705963804868,1083.6518990956852,0.21739588510772084,0.05355000801143616,0.01015,9.950479024966796,15.019177021544168,-4.005718077734669e-07,-4.83022855861941,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.697942+00:00,1,False,1635.0,1100.0,9.950000000000001,0.21200000000000002,0.052500000000000005,0.9187162320642529,"Run - Aug 17, 2026 at 21:38:16"
Q102,5,1625.4826428989138,1093.503018491716,0.21944588510772087,0.05406000801143616,0.01015,10.000479024966795,15.019177021544168,-4.005718077734669e-07,-4.874625157502351,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.700669+00:00,1,False,1650.0,1110.0,10.0,0.21400000000000002,0.053000000000000005,0.9179482320642529,"Run - Aug 17, 2026 at 21:38:16"
Q103,5,1640.2593219929597,1103.3541378877464,0.22149588510772086,0.05457000801143616,0.01015,10.050479024966796,15.019177021544168,-4.005718077734669e-07,-4.9190217563855185,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.703449+00:00,1,False,1665.0,1120.0,10.05,0.21600000000000003,0.053500000000000006,0.9171802320642528,"Run - Aug 17, 2026 at 21:38:16"
Q104,5,1655.0360010870056,1113.2052572837772,0.22354588510772086,0.05508000801143616,0.01015,10.100479024966797,15.019177021544168,-4.005718077734669e-07,-4.963418355268459,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.705843+00:00,1,False,1680.0,1130.0,10.100000000000001,0.21800000000000003,0.054000000000000006,0.9164122320642527,"Run - Aug 17, 2026 at 21:38:16"
Q105,5,1669.8126801810515,1123.0563766798077,0.22559588510772083,0.055590008011436154,0.01015,10.150479024966796,15.019177021544168,-4.005718077734669e-07,-5.007814954151627,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.707510+00:00,1,False,1695.0,1140.0,10.15,0.22,0.0545,0.9156442320642528,"Run - Aug 17, 2026 at 21:38:16"
Q106,5,1684.5893592750974,1132.9074960758385,0.22764588510772082,0.05610000801143616,0.01015,10.200479024966796,15.019177021544168,-4.005718077734669e-07,-5.052211553034567,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.711126+00:00,1,False,1710.0,1150.0,10.200000000000001,0.222,0.055,0.914876232064253,"Run - Aug 17, 2026 at 21:38:16"
Q107,5,1699.3660383691433,1142.758615471869,0.22969588510772085,0.056610008011436154,0.01015,10.250479024966795,15.019177021544168,-4.005718077734669e-07,-5.096608151917735,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.713681+00:00,1,False,1725.0,1160.0,10.25,0.224,0.0555,0.914108232064253,"Run - Aug 17, 2026 at 21:38:16"
Q108,5,1714.1427174631895,1152.6097348678998,0.23174588510772084,0.05712000801143616,0.01015,10.300479024966796,15.019177021544168,-4.005718077734669e-07,-5.141004750800448,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.716080+00:00,1,False,1740.0,1170.0,10.3,0.226,0.056,0.913340232064253,"Run - Aug 17, 2026 at 21:38:16"
Q109,5,1728.9193965572354,1162.4608542639303,0.23379588510772084,0.057630008011436154,0.01015,10.350479024966797,15.019177021544168,-4.005718077734669e-07,-5.185401349683616,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.719080+00:00,1,False,1755.0,1180.0,10.350000000000001,0.228,0.0565,0.9125722320642529,"Run - Aug 17, 2026 at 21:38:16"
Q110,5,1743.6960756512813,1172.3119736599608,0.23584588510772084,0.05814000801143616,0.01015,10.400479024966796,15.019177021544168,-4.005718077734669e-07,-5.229797948566556,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.722081+00:00,1,False,1770.0,1190.0,10.4,0.23,0.057,0.9118042320642528,"Run - Aug 17, 2026 at 21:38:16"
Q111,5,1758.4727547453272,1182.1630930559916,0.23789588510772083,0.058650008011436154,0.01015,10.450479024966796,15.019177021544168,-4.005718077734669e-07,-5.274194547449724,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.724808+00:00,1,False,1785.0,1200.0,10.450000000000001,0.232,0.0575,0.9110362320642529,"Run - Aug 17, 2026 at 21:38:16"
Q112,5,1773.249433839373,1192.014212452022,0.23994588510772083,0.05916000801143616,0.01015,10.500479024966795,15.019177021544168,-4.005718077734669e-07,-5.318591146332665,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.726827+00:00,1,False,1800.0,1210.0,10.5,0.234,0.058,0.910268232064253,"Run - Aug 17, 2026 at 21:38:16"
Q113,5,1788.026112933419,1201.8653318480528,0.24199588510772085,0.05967000801143616,0.01015,10.550479024966796,15.019177021544168,-4.005718077734669e-07,-5.3629877452158325,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.729825+00:00,1,False,1815.0,1220.0,10.55,0.23600000000000002,0.0585,0.9095002320642529,"Run - Aug 17, 2026 at 21:38:16"
Q114,5,1802.802792027465,1211.7164512440834,0.24404588510772085,0.06018000801143616,0.01015,10.600479024966797,15.019177021544168,-4.005718077734669e-07,-5.407384344098546,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.732834+00:00,1,False,1830.0,1230.0,10.600000000000001,0.23800000000000002,0.059000000000000004,0.9087322320642529,"Run - Aug 17, 2026 at 21:38:16"
Q115,5,1817.579471121511,1221.5675706401141,0.24609588510772085,0.06069000801143616,0.01015,10.650479024966796,15.019177021544168,-4.005718077734669e-07,-5.4517809429817135,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.734827+00:00,1,False,1845.0,1240.0,10.65,0.24000000000000002,0.059500000000000004,0.9079642320642529,"Run - Aug 17, 2026 at 21:38:16"
Q116,5,1832.356150215557,1231.4186900361447,0.24814588510772084,0.06120000801143616,0.01015,10.700479024966796,15.019177021544168,-4.005718077734669e-07,-5.496177541864654,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.736823+00:00,1,False,1860.0,1250.0,10.700000000000001,0.24200000000000002,0.060000000000000005,0.9071962320642528,"Run - Aug 17, 2026 at 21:38:16"
Q117,5,1847.1328293096028,1241.2698094321752,0.25019588510772084,0.06171000801143616,0.01015,10.750479024966795,15.019177021544168,-4.005718077734669e-07,-5.540574140747822,Active,TwinQ_Math_Simulator_5Q,2026-08-17T16:09:12.739358+00:00,1,False,1875.0,1260.0,10.75,0.24400000000000002,0.060500000000000005,0.9064282320642528,"Run - Aug 17, 2026 at 21:38:16"
